Order ID,Ship Date,Units Sold,Unit Price,Total Cost
279880416,10/31/2012,1689,152.58,164576.16
326840531,10/10/2010,8231,152.58,802028.64
818486011,10/23/2015,7054,9.33,48813.68
303303182,11/6/2012,3006,668.27,1510635.24
100090873,11/24/2014,7968,81.73,451546.56
247960412,10/11/2012,5851,154.06,532031.43
856335628,7/26/2017,7597,421.89,2770549.93
754952847,2/20/2011,6179,205.7,723622.69
643860900,6/29/2010,1603,421.89,584598.07
843421113,12/31/2010,5905,109.28,211635.2
844307315,7/29/2012,8152,255.28,1299591.84
657505834,8/28/2016,9442,255.28,1505243.64
364315497,3/20/2014,7906,152.58,770360.64
566347634,3/6/2012,3705,9.33,25638.6
135526072,2/28/2015,4031,255.28,642622.02
264087140,7/28/2013,8108,668.27,4074594.32
414579665,7/10/2017,2191,152.58,213491.04
569864976,11/30/2015,4565,205.7,534607.15
783116900,3/14/2017,548,109.28,19640.32
727821767,3/16/2016,7489,437.2,1972078.37
147778403,4/19/2012,9768,109.28,350085.12
207098138,8/29/2013,3796,651.21,1992748.16
340204799,4/16/2010,3015,421.89,1099540.35
501834714,6/7/2016,2899,47.45,92159.21
717036712,12/30/2012,5952,668.27,2991118.08
631172120,4/20/2012,6711,421.89,2447434.59
859914767,6/18/2016,6744,651.21,3540330.24
739250981,6/3/2013,9648,47.45,306709.92
575479590,3/22/2011,6054,152.58,589901.76
295211923,2/25/2011,8623,81.73,488665.41
795371806,3/4/2012,7047,109.28,252564.48
793195569,1/24/2014,3050,81.73,172843.5
876232039,11/7/2013,5387,81.73,305281.29
352342545,3/27/2017,4844,152.58,471999.36
399700915,2/27/2012,9238,668.27,4642464.52
916793477,2/4/2010,8418,255.28,1341997.56
972419059,8/17/2012,9264,205.7,1084907.04
155688989,6/9/2014,686,421.89,250177.34
826027095,4/22/2015,8628,421.89,3146545.32
463169705,12/22/2015,1063,421.89,387665.47
217165648,6/8/2014,2996,421.89,1092611.24
858376252,5/9/2017,1463,152.58,142554.72
527475345,8/20/2013,531,154.06,48283.83
585449254,11/13/2015,6299,437.2,1658715.67
663596808,1/6/2011,1897,255.28,302419.74
913529336,2/27/2010,2486,255.28,396318.12
657170665,11/24/2013,258,651.21,135439.68
636757123,7/8/2016,9438,154.06,858197.34
764837539,9/6/2016,1279,255.28,203898.18
574273240,9/25/2014,9068,9.33,62750.56
568238055,7/17/2015,3123,205.7,365734.53
870218312,3/27/2017,5792,9.33,40080.64
774012839,9/29/2015,6454,81.73,365748.18
993732964,5/22/2015,6522,109.28,233748.48
513802516,8/7/2017,4437,651.21,2329247.52
638957822,6/24/2017,673,47.45,21394.67
944247710,1/31/2015,2736,255.28,436173.12
625033509,2/26/2011,160,109.28,5734.4
746989047,12/13/2011,9514,668.27,4781165.56
196100652,5/31/2016,9395,152.58,915448.8
628667151,9/26/2013,5435,651.21,2853157.6
621299874,10/8/2016,5294,421.89,1930668.86
620922648,11/27/2012,3665,205.7,429208.15
694771802,3/21/2013,7270,255.28,1158983.4
980396163,2/24/2011,9866,437.2,2598013.78
335657060,2/15/2016,7238,437.2,1905982.54
388728320,5/10/2012,2203,152.58,214660.32
588096272,1/20/2015,9611,109.28,344458.24
452559745,3/19/2014,1340,154.06,121846.2
921230065,5/16/2016,1303,255.28,207724.26
303531062,1/14/2017,441,9.33,3051.72
129199063,5/17/2013,1729,9.33,11964.68
198282897,8/30/2014,5170,437.2,1361416.1
831143891,6/1/2016,2802,9.33,19389.84
618455874,2/13/2011,3692,651.21,1938152.32
471205174,1/27/2015,8937,668.27,4491199.98
470690619,10/24/2011,6669,255.28,1063171.98
318523538,11/5/2015,7048,205.7,825391.28
686627757,8/18/2016,7267,668.27,3651958.18
967239606,1/9/2012,6548,651.21,3437438.08
622907912,4/5/2012,1148,47.45,36494.92
536494004,10/29/2013,9353,668.27,4700256.62
761171710,3/3/2010,6479,437.2,1706115.07
970427358,10/31/2010,9875,421.89,3601313.75
908059775,8/11/2015,3921,9.33,27133.32
838180291,4/2/2017,5029,154.06,457286.97
195212733,8/14/2013,6641,205.7,777727.51
733893430,2/3/2011,4229,154.06,384542.97
679271209,6/14/2013,300,437.2,78999.0
576707398,4/14/2010,9390,9.33,64978.8
141875827,4/16/2011,3065,668.27,1540285.1
510762822,12/22/2011,4924,47.45,156533.96
189667212,9/3/2012,5598,152.58,545469.12
905200326,12/15/2014,7747,668.27,3893177.38
854285991,6/30/2017,1064,9.33,7362.88
554160535,8/25/2012,7272,668.27,3654470.88
592372786,6/11/2012,5126,421.89,1869400.94
276784074,4/15/2015,5413,109.28,194001.92
785568225,5/30/2016,5950,152.58,579768.0
217211568,6/7/2012,6585,668.27,3309225.9
340512931,3/21/2012,4198,651.21,2203782.08
744583642,9/26/2010,7701,109.28,276003.84
188847529,1/19/2015,3035,152.58,295730.4
653040921,10/9/2010,8175,9.33,56571.0
587212646,4/24/2011,8126,109.28,291235.84
761724030,8/13/2015,9923,47.45,315452.17
217248904,6/15/2012,7633,651.21,4007019.68
314773595,6/1/2014,7357,421.89,2683024.33
685596930,6/16/2016,2222,109.28,79636.48
581330239,2/5/2014,7391,651.21,3879979.36
223897349,7/4/2015,5056,668.27,2540842.24
355534589,2/6/2015,9440,109.28,338329.6
888790786,9/12/2011,1799,668.27,904069.46
456527268,12/2/2012,5419,651.21,2844758.24
461917865,3/21/2016,616,255.28,98202.72
128448903,2/21/2012,9740,437.2,2564834.2
549919211,10/3/2011,2170,109.28,77772.8
640440118,9/7/2011,9318,9.33,64480.56
284435451,6/29/2013,9625,81.73,545448.75
786641538,6/1/2012,3567,255.28,568651.14
822107207,10/24/2015,8647,205.7,1012650.17
486193788,12/26/2016,4401,205.7,515401.11
844575107,6/26/2014,7397,421.89,2697611.93
783237493,2/7/2015,6234,651.21,3272600.64
158479773,6/18/2015,6542,255.28,1042925.64
246913278,2/18/2013,5981,437.2,1574976.73
595461833,10/17/2010,9244,437.2,2434222.52
371361768,1/30/2012,3054,668.27,1534757.16
612161910,2/27/2010,1168,81.73,66190.56
175723588,6/14/2014,9370,668.27,4708799.8
690220630,11/19/2016,477,668.27,239711.58
704139363,8/31/2017,9340,47.45,296918.6
636278617,3/22/2014,7837,9.33,54232.04
525749719,10/22/2012,9880,152.58,962707.2
481976497,12/3/2016,6411,9.33,44364.12
234695279,1/9/2016,403,421.89,146970.07
483954894,10/24/2011,1863,205.7,218175.93
650116670,10/25/2014,2824,47.45,89774.96
223854434,8/25/2017,2356,205.7,275911.16
116154515,11/24/2013,1557,81.73,88235.19
408315742,5/23/2017,8556,154.06,777997.08
801949441,5/7/2012,3516,255.28,560520.72
168979442,12/10/2010,3627,421.89,1322730.63
601642072,11/19/2010,8114,154.06,737806.02
662486159,2/15/2015,3231,9.33,22358.52
334373033,4/18/2012,7266,421.89,2649837.54
570476520,12/24/2010,5534,668.27,2781056.36
144282948,8/1/2013,5386,205.7,630754.46
599591147,11/25/2011,1200,255.28,191304.0
400512444,10/29/2013,9387,421.89,3423345.03
781470668,5/10/2017,3391,152.58,330419.04
797202146,11/17/2013,8685,47.45,276096.15
472755706,6/15/2014,7774,152.58,757498.56
353492677,5/23/2016,5193,9.33,35935.56
155086886,2/5/2014,2511,437.2,661221.63
113524663,12/9/2010,3325,437.2,875572.25
535104835,7/15/2014,8267,47.45,262807.93
446438729,8/6/2011,9996,255.28,1593562.32
744450175,8/30/2015,8205,47.45,260836.95
146375501,8/26/2011,4618,47.45,146806.22
139763534,8/3/2011,7990,81.73,452793.3
932475602,11/21/2013,9107,47.45,289511.53
102685534,8/23/2013,5786,9.33,40039.12
248879659,4/28/2015,7877,421.89,2872663.13
439856803,5/12/2012,2257,47.45,71750.03
264728295,1/7/2015,7840,9.33,54252.8
282917964,1/27/2015,567,651.21,297652.32
674162137,9/12/2013,8413,437.2,2215395.29
788509643,3/3/2016,6381,9.33,44156.52
496321809,2/23/2014,1507,437.2,396838.31
638272464,9/9/2011,7861,668.27,3950466.94
775347936,7/8/2013,1539,255.28,245347.38
538847053,9/29/2014,5672,668.27,2850406.88
980381143,9/26/2010,5421,255.28,864215.82
521874034,2/3/2010,2979,437.2,784460.07
805562055,3/28/2014,2568,154.06,233508.24
843994033,11/2/2014,5445,81.73,308568.15
170031297,8/31/2011,4894,152.58,476871.36
186847674,4/23/2017,1234,437.2,324949.22
117929494,3/2/2015,6813,9.33,47145.96
157075583,10/3/2015,1011,255.28,161173.62
118397271,2/8/2016,5238,255.28,835041.96
786318385,8/23/2017,7939,47.45,252380.81
765575253,5/4/2015,9585,437.2,2524018.05
531216704,12/13/2016,7682,154.06,698524.26
178604066,10/18/2015,1767,668.27,887988.18
773411166,2/19/2010,8406,81.73,476368.02
301624333,5/5/2014,6198,437.2,1632119.34
419542396,8/8/2017,773,668.27,388463.42
603776681,8/17/2017,9792,205.7,1146741.12
401251018,10/22/2016,7948,651.21,4172382.08
779201734,5/10/2011,1963,421.89,715886.47
975177657,1/5/2017,5594,9.33,38710.48
747040116,4/30/2013,4626,651.21,2428464.96
822962939,5/25/2014,1877,81.73,106369.59
651432454,2/12/2013,2194,651.21,1151762.24
651247489,7/2/2014,7459,154.06,678246.87
861519372,3/24/2017,1582,47.45,50291.78
491671931,3/21/2017,5505,651.21,2889904.8
171441495,7/6/2011,2203,255.28,351202.26
600876891,12/11/2016,1680,437.2,442394.4
300339448,8/15/2013,5972,109.28,214036.48
560502994,2/26/2017,4146,255.28,660955.32
492353856,4/11/2013,7302,668.27,3669547.08
177190864,12/14/2015,3569,152.58,347763.36
216625344,12/22/2016,3108,9.33,21507.36
382581126,3/27/2013,3112,81.73,176357.04
967294538,4/18/2010,2804,421.89,1022590.76
533314406,10/29/2010,8439,668.27,4240935.06
863502061,3/5/2011,8304,421.89,3028385.76
211031329,6/25/2012,7715,651.21,4050066.4
949388539,9/30/2016,4021,152.58,391806.24
122372519,1/13/2016,1603,47.45,50959.37
694094598,12/13/2010,6871,152.58,669510.24
298978602,1/28/2014,3267,109.28,117089.28
691760861,1/28/2017,6266,109.28,224573.44
997490203,11/15/2015,8372,668.27,4207264.88
861527955,5/4/2015,4122,651.21,2163885.12
899547946,6/17/2017,5082,152.58,495190.08
447536504,4/25/2010,4852,421.89,1769475.88
711792457,12/13/2016,4060,9.33,28095.2
718927133,3/22/2016,5370,651.21,2819035.2
465864360,5/18/2014,8471,109.28,303600.64
469840466,1/22/2011,5090,154.06,462833.7
418404281,4/15/2011,3979,152.58,387713.76
519417130,11/27/2012,5926,437.2,1560493.58
151052844,6/7/2011,8748,109.28,313528.32
111797749,1/19/2011,2293,421.89,836234.17
370450675,12/1/2012,3442,81.73,195058.14
516122949,2/21/2012,1105,152.58,107671.2
208238399,10/15/2015,1224,437.2,322315.92
526533353,1/12/2017,1775,9.33,12283.0
821056640,1/3/2014,7760,47.45,246690.4
962169587,3/26/2013,6217,81.73,352317.39
890546023,5/2/2011,1213,205.7,142054.43
167172276,3/4/2013,8846,668.27,4445468.84
223347175,6/10/2013,2247,152.58,218947.68
310682046,8/23/2015,6576,109.28,235683.84
651100718,8/30/2012,4026,152.58,392293.44
186839520,12/4/2013,8821,255.28,1406243.82
630447280,9/4/2010,2215,668.27,1113126.1
614785325,10/26/2010,7494,651.21,3934050.24
643027484,5/18/2011,4977,421.89,1815062.13
838660085,1/13/2011,7011,81.73,397313.37
495481956,9/24/2012,2976,81.73,168649.92
327604424,5/13/2013,4284,47.45,136188.36
219451320,7/2/2014,9377,421.89,3419698.13
575758969,3/29/2011,8729,81.73,494672.43
971576201,1/26/2011,9843,152.58,959101.92
602264344,1/7/2015,2258,651.21,1185359.68
533497226,8/19/2013,2539,152.58,247400.16
551261174,12/30/2013,9287,437.2,2445545.71
511855018,9/20/2012,8129,81.73,460670.43
791890084,12/15/2014,6728,205.7,787916.08
938290202,8/29/2015,9777,152.58,952670.88
118291699,1/15/2011,3997,421.89,1457665.93
269443404,11/5/2016,3146,437.2,828436.18
249606645,8/14/2012,3008,9.33,20815.36
786955249,4/26/2012,6401,109.28,229411.84
429975545,9/11/2016,8174,255.28,1303099.08
497466361,5/1/2015,206,668.27,103523.24
128539025,8/16/2014,6409,205.7,750557.99
332617366,6/30/2010,7725,109.28,276864.0
839437711,12/24/2014,7128,109.28,255467.52
549048888,12/2/2014,4622,651.21,2426365.12
681812226,12/24/2012,2244,109.28,80424.96
728401553,1/27/2017,9061,255.28,1444504.62
699803197,1/24/2013,6172,47.45,196207.88
677315986,12/4/2014,1706,81.73,96679.02
362551248,4/20/2014,5826,81.73,330159.42
427432811,12/11/2015,5722,152.58,557551.68
264197003,2/14/2010,619,152.58,60315.36
235392653,7/8/2014,6772,154.06,615777.96
323881089,8/8/2010,2467,668.27,1239766.18
582836139,4/5/2014,3020,651.21,1585379.2
685744130,11/20/2012,5782,668.27,2905686.28
376403892,4/14/2013,5131,255.28,817984.02
818926751,12/2/2015,7479,154.06,680065.47
547736537,5/7/2011,6268,47.45,199259.72
417569577,2/10/2013,6972,668.27,3503708.88
453474700,4/8/2010,2096,109.28,75120.64
300813233,11/2/2014,6175,109.28,221312.0
575259006,10/20/2013,778,668.27,390976.12
612798345,3/30/2010,9503,205.7,1112896.33
719730079,5/6/2012,2979,109.28,106767.36
822665536,10/29/2013,3868,205.7,452981.48
918528544,7/4/2013,1863,109.28,66769.92
624555432,1/9/2011,8686,255.28,1384722.12
528295028,4/4/2011,3093,9.33,21403.56
837608659,5/2/2012,5871,668.27,2950412.34
930670154,3/15/2017,4835,421.89,1763276.15
705965840,10/6/2014,9835,109.28,352486.4
132294547,1/10/2014,7751,421.89,2826712.19
598767602,5/21/2017,7494,668.27,3766034.76
864808833,10/9/2016,5007,205.7,586369.77
210154569,3/17/2013,8262,421.89,3013068.78
684853637,4/3/2012,2265,109.28,81177.6
359267365,11/14/2012,4052,9.33,28039.84
974069583,7/12/2011,7690,109.28,275609.6
290246617,3/28/2013,9279,421.89,3383958.51
639097297,9/8/2012,1947,205.7,228013.17
372232949,3/30/2013,856,668.27,430174.24
611577403,8/23/2015,8199,668.27,4120325.46
299366986,1/10/2014,8199,255.28,1307084.58
248150527,10/12/2014,2110,152.58,205598.4
890789353,5/21/2010,3220,9.33,22282.4
930457293,7/26/2013,1845,205.7,216067.95
490640676,11/19/2014,334,205.7,39114.74
665138328,2/14/2010,8067,9.33,55823.64
368061578,3/6/2011,6455,255.28,1029056.1
383834254,11/28/2011,3940,437.2,1037520.2
217192685,2/15/2015,997,437.2,262540.01
343185698,4/25/2013,5129,651.21,2692519.84
857174623,8/27/2014,5874,154.06,534122.82
124833285,2/10/2010,9798,9.33,67802.16
632148015,3/14/2014,5500,9.33,38060.0
435417640,10/28/2015,8610,668.27,4326869.4
811253488,10/31/2012,6790,651.21,3564478.4
406579387,1/24/2015,4730,421.89,1724983.7
188631665,4/13/2011,9156,109.28,328151.04
294959151,3/26/2017,3822,437.2,1006447.26
483423173,4/29/2012,4514,154.06,410458.02
582197558,10/17/2010,4050,205.7,474295.5
939768636,2/10/2013,7278,152.58,709168.32
174935233,7/29/2016,6078,437.2,1600519.74
126808679,7/29/2012,4361,421.89,1590413.09
904812800,11/24/2011,3069,9.33,21237.48
438683927,7/29/2011,5177,81.73,293380.59
328470885,6/12/2013,689,152.58,67136.16
894535005,10/3/2012,1641,255.28,261608.22
727550113,5/29/2017,7101,9.33,49138.92
738502538,5/29/2013,8167,651.21,4287348.32
108691108,4/24/2014,2969,651.21,1558606.24
339727151,4/27/2012,1668,437.2,439234.44
303534495,8/18/2011,1457,9.33,10082.44
292349469,5/11/2010,1559,651.21,818412.64
668720901,3/9/2011,8230,437.2,2167205.9
515510118,6/11/2010,9754,205.7,1142290.94
785890948,9/24/2016,1451,421.89,529165.19
253349721,1/6/2017,667,152.58,64992.48
461685264,10/24/2010,1784,9.33,12345.28
775008904,1/2/2014,1212,255.28,193217.04
627744472,6/18/2016,2394,9.33,16566.48
874628293,4/11/2017,803,47.45,25527.37
640709197,8/24/2012,8944,255.28,1425852.48
471348512,10/1/2014,1354,9.33,9369.68
982220065,6/1/2010,9599,668.27,4823881.46
609310185,9/21/2010,7279,152.58,709265.76
558917701,9/21/2015,5023,651.21,2636874.08
757653939,11/4/2011,5492,47.45,174590.68
302442729,1/17/2013,8379,255.28,1335780.18
610520398,7/15/2011,5408,152.58,526955.52
469435775,12/2/2011,5333,47.45,169536.07
987050187,4/25/2012,8940,154.06,812914.2
641537463,12/14/2015,4047,651.21,2124513.12
231383931,6/16/2011,502,437.2,132191.66
625388419,7/19/2015,5186,81.73,293890.62
512662255,6/22/2015,7009,668.27,3522302.86
452629268,9/26/2010,1914,9.33,13244.88
625025784,7/4/2017,7874,255.28,1255273.08
379900634,12/2/2010,9895,109.28,354636.8
487615144,12/1/2012,5012,205.7,586955.32
888843142,2/19/2012,7293,81.73,413294.31
244570958,9/19/2013,2836,81.73,160716.12
886097419,5/8/2012,4772,81.73,270429.24
265033853,5/26/2011,8261,152.58,804951.84
403304088,8/9/2011,5497,668.27,2762462.38
243144452,7/16/2014,701,205.7,82094.11
597103774,8/1/2011,5131,154.06,466561.83
998043382,7/3/2010,2070,437.2,545093.1
149137103,3/4/2016,1838,109.28,65873.92
873871266,9/19/2011,6782,152.58,660838.08
666044700,7/1/2015,6282,437.2,1654239.06
239768731,12/22/2016,1751,154.06,159218.43
379467189,6/9/2017,1629,205.7,190772.19
589876401,12/29/2011,6390,47.45,203138.1
446045196,11/1/2015,3540,9.33,24496.8
943334901,11/3/2014,2615,421.89,953664.35
447419345,9/18/2014,182,47.45,5785.78
544284856,10/25/2014,4839,668.27,2431791.06
190230262,11/27/2011,2217,255.28,353434.14
661866891,2/16/2011,9976,152.58,972061.44
606118571,11/18/2014,2809,154.06,255422.37
990221631,12/6/2011,7440,437.2,1959175.2
151724898,6/16/2010,7624,651.21,4002295.04
548489701,7/31/2012,9146,81.73,518303.82
208689868,4/3/2017,4824,81.73,273376.08
380811727,7/6/2017,9507,109.28,340730.88
583654105,10/19/2010,5075,152.58,494508.0
856328332,12/8/2010,5438,205.7,636844.18
408258235,7/27/2013,1539,255.28,245347.38
769180142,1/4/2016,6352,668.27,3192134.08
839142882,5/20/2012,9881,421.89,3603501.89
938507783,1/30/2013,4164,651.21,2185933.44
557948672,9/19/2010,8266,668.27,4153995.64
608451879,3/1/2014,3287,255.28,524013.54
271316230,3/31/2014,7356,421.89,2682659.64
148153054,10/2/2010,636,152.58,61971.84
910886180,6/10/2015,317,47.45,10077.43
151751935,2/23/2011,5625,205.7,658743.75
933299148,12/23/2015,2813,9.33,19465.96
538389146,9/12/2010,167,81.73,9463.89
820195758,11/24/2011,3006,152.58,292904.64
552205312,12/25/2013,8678,205.7,1016280.58
378216636,8/8/2016,1562,109.28,55982.08
562341058,7/4/2012,8070,47.45,256545.3
539002406,7/23/2014,1645,109.28,58956.8
262937009,6/2/2014,7759,9.33,53692.28
659193694,6/11/2015,8918,651.21,4681593.28
473133790,1/27/2015,9657,255.28,1539518.94
320431125,4/17/2015,1545,47.45,49115.55
437072026,8/13/2011,8180,109.28,293171.2
229355323,12/10/2011,192,154.06,17458.56
523892343,5/31/2010,241,255.28,38420.22
417606914,2/19/2013,8021,651.21,4210704.16
427735364,6/18/2012,5254,152.58,511949.76
241826522,11/6/2012,697,109.28,24980.48
967741715,11/4/2012,5134,437.2,1351936.22
183654773,2/12/2015,6383,81.73,361724.61
488052022,2/19/2016,4294,109.28,153896.96
949732291,8/14/2017,5745,47.45,182633.55
257806909,12/21/2013,9648,152.58,940101.12
771699702,10/29/2012,1946,421.89,709686.74
871147000,8/25/2014,611,668.27,307051.94
806197631,2/18/2010,649,255.28,103463.58
447212922,5/19/2013,9097,205.7,1065349.67
634866702,2/25/2013,20,81.73,1133.4
930145299,9/30/2014,9519,109.28,341160.96
964347541,7/24/2012,722,9.33,4996.24
889084756,2/8/2010,8792,437.2,2315197.36
926280772,7/21/2015,5919,47.45,188165.01
918171918,8/9/2015,6329,651.21,3322471.84
777307021,7/5/2016,1276,47.45,40564.04
936547410,1/12/2011,4046,154.06,367902.78
999066913,8/14/2011,4956,668.27,2490588.24
188351857,7/13/2016,6355,668.27,3193641.7
498201072,11/7/2013,7623,437.2,2007364.59
842725884,8/11/2015,171,152.58,16662.24
206350123,10/23/2015,2442,9.33,16898.64
793810117,11/3/2016,4909,152.58,478332.96
380154693,6/20/2011,5076,154.06,461560.68
860745179,6/10/2015,2481,109.28,88919.04
601255404,2/26/2012,3690,668.27,1854372.6
287671697,12/26/2015,7303,437.2,1923098.99
676292884,12/21/2015,8948,651.21,4697342.08
343730294,5/28/2017,6287,651.21,3300423.52
636907756,4/1/2015,4013,154.06,364902.09
723061597,12/29/2012,8849,109.28,317148.16
739740645,9/1/2011,4551,152.58,443449.44
444806230,4/1/2013,6903,205.7,808410.33
566432178,9/9/2016,8724,154.06,793273.32
553104817,11/23/2014,4862,255.28,775100.04
823622977,2/22/2013,7197,109.28,257940.48
517097985,4/14/2017,9640,152.58,939321.6
642953670,12/9/2015,3134,47.45,99629.86
930926358,6/4/2013,651,47.45,20695.29
281064879,9/26/2011,2199,154.06,199955.07
813730561,10/26/2013,9811,255.28,1564069.62
219597232,1/5/2012,2556,9.33,17687.52
309651219,5/1/2015,1532,152.58,149278.08
265191352,9/26/2014,4869,152.58,474435.36
687828958,3/2/2017,2728,152.58,265816.32
449487864,2/1/2012,2303,668.27,1157349.62
742404401,6/27/2012,2815,255.28,448767.3
129127395,6/20/2013,520,651.21,272979.2
392518174,7/3/2011,3705,154.06,336895.65
685750567,3/11/2015,7687,154.06,698978.91
682310903,7/3/2011,9813,81.73,556102.71
125998008,2/3/2015,4465,651.21,2343946.4
180923211,6/2/2011,8054,255.28,1283968.68
281510341,3/16/2013,4020,421.89,1466053.8
382495725,12/21/2011,7840,109.28,280985.6
508928191,3/19/2011,2016,255.28,321390.72
306169068,12/12/2015,1086,152.58,105819.84
389892184,11/14/2012,6616,9.33,45782.72
996083867,12/1/2012,2206,152.58,214952.64
631042945,4/14/2016,8485,154.06,771541.05
121380746,12/18/2016,8115,9.33,56155.8
364021098,8/22/2013,787,255.28,125463.54
976200330,10/20/2013,8226,255.28,1311388.92
745467269,6/23/2014,9186,109.28,329226.24
779683244,8/25/2013,4453,9.33,30814.76
457022082,9/10/2014,1845,152.58,179776.8
575970113,10/16/2013,1211,421.89,441639.59
205326163,7/12/2012,9429,154.06,857378.97
734201562,1/8/2013,5413,437.2,1425405.29
922020137,4/30/2015,5103,255.28,813520.26
948518216,5/4/2012,6473,421.89,2360638.37
163744628,5/1/2017,4529,651.21,2377543.84
238060700,5/24/2014,6306,9.33,43637.52
212140262,9/22/2014,5872,109.28,210452.48
546969640,3/10/2016,9326,9.33,64535.92
873847663,3/10/2013,9797,437.2,2579844.01
444385659,10/18/2016,2447,668.27,1229715.38
380507457,6/23/2012,9467,9.33,65511.64
524449384,1/29/2017,5082,47.45,161556.78
788760268,6/1/2014,546,109.28,19568.64
706301438,2/11/2012,9146,668.27,4596230.84
780246722,3/9/2015,1199,152.58,116830.56
234082448,3/9/2014,9053,109.28,324459.52
161607444,10/3/2012,2089,421.89,761837.41
376933038,10/19/2014,1717,421.89,626172.73
764483058,8/5/2014,6380,421.89,2326722.2
828993833,9/2/2014,6552,255.28,1044519.84
145514190,12/13/2014,9737,421.89,3550986.53
609405457,8/3/2016,5472,9.33,37866.24
586341464,7/31/2017,324,668.27,162822.96
762308537,7/25/2017,2891,47.45,91904.89
993605506,11/17/2012,8804,205.7,1031036.44
756843698,8/30/2016,5724,9.33,39610.08
498946940,1/11/2016,8342,421.89,3042243.98
287151563,8/11/2014,3383,81.73,191714.61
259006392,6/6/2013,4602,651.21,2415865.92
172372758,4/30/2014,7784,109.28,278978.56
755424487,7/17/2016,5748,437.2,1513620.84
556647908,10/29/2012,3341,154.06,303797.13
894841849,10/8/2015,2443,109.28,87557.12
909117639,8/10/2016,6967,152.58,678864.48
708899104,1/1/2011,7853,255.28,1251925.26
923922574,5/23/2011,8076,154.06,734350.68
454236876,8/22/2011,7641,154.06,694796.13
520203340,12/19/2014,8583,152.58,836327.52
612495791,11/10/2013,9971,205.7,1167703.81
742100560,1/17/2017,2902,152.58,282770.88
990316474,8/21/2015,5507,9.33,38108.44
158754861,7/24/2016,7946,47.45,252603.34
719339549,9/21/2016,7413,668.27,3725329.02
264306867,3/29/2014,3130,205.7,366554.3
956205642,8/25/2011,1353,152.58,131836.32
977897202,11/11/2012,368,154.06,33462.24
382555377,6/19/2011,5492,255.28,875534.64
643666493,2/23/2017,4074,9.33,28192.08
605029380,2/18/2014,493,9.33,3411.56
530755364,9/29/2010,1162,9.33,8041.04
755268275,4/6/2012,9521,154.06,865744.53
333304440,7/5/2017,1046,421.89,381465.74
189912688,2/9/2015,8240,152.58,802905.6
870454347,3/26/2017,5639,47.45,179263.81
290603244,2/21/2011,4813,47.45,153005.27
486345708,10/11/2014,9357,437.2,2463978.81
863980567,6/20/2013,9904,81.73,561259.68
450119149,7/1/2016,9114,81.73,516490.38
141685283,9/12/2014,6679,152.58,650801.76
455915296,9/11/2015,4322,651.21,2268877.12
180358016,5/16/2016,800,47.45,25432.0
422874772,2/23/2015,6897,421.89,2515266.93
561639392,10/25/2014,432,154.06,39281.76
495138204,11/11/2011,1252,421.89,456591.88
192170035,6/5/2015,6239,255.28,994621.38
141846215,8/16/2012,4302,109.28,154183.68
903590571,9/1/2010,1385,109.28,49638.4
857139432,6/11/2010,5460,421.89,1991207.4
252541625,7/5/2017,1534,255.28,244550.28
760158479,10/26/2015,6641,668.27,3337368.14
520663821,11/6/2016,4850,437.2,1277150.5
895043981,6/21/2010,2259,152.58,220116.96
614597785,5/14/2014,1997,437.2,525870.01
730936563,4/30/2016,9227,651.21,4843805.92
565984141,5/22/2017,6140,152.58,598281.6
861976850,5/25/2011,6960,81.73,394423.2
631463515,9/25/2012,2942,109.28,105441.28
307305467,8/10/2013,7371,9.33,51007.32
392676532,8/6/2011,567,205.7,66401.37
111063039,7/13/2012,4876,255.28,777331.92
556263816,12/7/2011,9679,47.45,307695.41
642390191,5/26/2014,6388,154.06,580860.84
253865993,12/4/2013,3444,255.28,549042.48
695427548,11/29/2012,1320,154.06,120027.6
642123687,5/30/2011,7523,47.45,239156.17
189315736,8/1/2010,1588,47.45,50482.52
402677524,12/27/2015,82,152.58,7990.08
168195378,12/27/2011,1605,109.28,57523.2
242168128,5/3/2010,1785,47.45,56745.15
101207101,5/2/2016,8285,9.33,57332.2
192236125,3/22/2017,5796,47.45,184254.84
582491528,10/10/2016,1042,81.73,59050.14
509522140,9/28/2015,7779,9.33,53830.68
631189286,12/17/2015,1791,81.73,101495.97
775666797,12/11/2016,5897,9.33,40807.24
391440999,3/5/2011,4945,47.45,157201.55
797310721,5/14/2011,815,255.28,129927.3
232387292,5/7/2016,7419,255.28,1182736.98
606094539,3/10/2014,5698,9.33,39430.16
748168790,5/5/2017,8626,255.28,1375156.92
458658874,2/3/2012,6208,421.89,2263995.52
957926118,9/1/2016,480,152.58,46771.2
836644351,2/13/2016,510,255.28,81304.2
105799901,9/29/2011,7397,205.7,866262.67
646691596,12/13/2016,9269,47.45,294661.51
360930764,5/15/2016,6289,437.2,1656082.37
820441234,5/2/2014,5648,152.58,550341.12
517459332,5/27/2016,6570,154.06,597410.1
714533889,2/7/2010,5311,651.21,2788062.56
494526231,8/19/2014,156,651.21,81893.76
810610187,7/31/2015,6423,47.45,204187.17
436272084,6/28/2015,1460,205.7,170980.6
915310752,9/23/2013,9647,154.06,877201.71
711837518,8/14/2010,7395,668.27,3716283.3
160276210,11/15/2011,8147,651.21,4276849.12
115363156,1/10/2016,7376,651.21,3872104.96
602147185,9/15/2011,7588,152.58,739374.72
