Order ID,Region,Country
485929429,Europe,Ukraine
881993854,North America,Mexico
559511220,Sub-Saharan Africa,Mauritania
162280356,Central America and the Caribbean,Jamaica
854412591,Middle East and North Africa,Bahrain
270331752,Asia,Bhutan
164774167,Central America and the Caribbean,Honduras
562788665,Sub-Saharan Africa,Seychelles 
209736573,Europe,Serbia
621291720,Central America and the Caribbean,Honduras
233440434,Europe,Belgium
252481544,Australia and Oceania,Federated States of Micronesia
605026376,Sub-Saharan Africa,South Sudan
387998759,Sub-Saharan Africa,Kenya
118635022,Middle East and North Africa,United Arab Emirates
384483993,Europe,Austria
493406999,Sub-Saharan Africa,Ethiopia
723577868,Sub-Saharan Africa,Togo
128003442,Europe,Switzerland
351109158,Central America and the Caribbean,Panama
287917602,Europe,Germany
661940705,Central America and the Caribbean,Barbados
513852298,Central America and the Caribbean,Saint Kitts and Nevis 
304638707,Sub-Saharan Africa,Seychelles 
565598762,Sub-Saharan Africa,Togo
548343789,Europe,Cyprus
474797618,Asia,Laos
187196576,Australia and Oceania,Tuvalu
498089492,Europe,Cyprus
940337693,Middle East and North Africa,Iraq
217115008,Asia,Maldives
251907765,Europe,Moldova 
338514792,Asia,China
893929469,Asia,Maldives
751897275,Central America and the Caribbean,Dominica
339999663,Europe,Malta
653597962,Sub-Saharan Africa,Nigeria
958366000,Europe,Russia
140290105,Sub-Saharan Africa,Seychelles 
755669105,Sub-Saharan Africa,Zimbabwe
481114327,Europe,Norway
663549602,Sub-Saharan Africa,Botswana
470211255,Sub-Saharan Africa,Angola
938648116,Sub-Saharan Africa,Zimbabwe
262605273,Asia,Malaysia
194785726,Europe,Liechtenstein
242061698,Sub-Saharan Africa,Mozambique
908658015,Asia,Myanmar
467138516,Europe,San Marino
719034850,Asia,North Korea
184708344,Europe,Bosnia and Herzegovina
154832828,Asia,Thailand
640394628,Europe,Bosnia and Herzegovina
822692573,Australia and Oceania,Vanuatu
403337991,Europe,Andorra
954254710,Central America and the Caribbean,Dominican Republic
967679059,Europe,Andorra
452558457,Central America and the Caribbean,Guatemala
860048663,Sub-Saharan Africa,Sudan
802116811,Sub-Saharan Africa,Mauritania
922561728,Sub-Saharan Africa,Cameroon
585494744,Sub-Saharan Africa,Central African Republic
125339686,Europe,Macedonia
396832883,Europe,Croatia
525023162,Middle East and North Africa,Syria
155271852,Australia and Oceania,New Zealand
803252780,Central America and the Caribbean,El Salvador
904952275,Middle East and North Africa,Israel
766669166,Middle East and North Africa,Afghanistan
315014779,Sub-Saharan Africa,Madagascar
446912944,Sub-Saharan Africa,Mozambique
779599988,Sub-Saharan Africa,Niger
100624740,Sub-Saharan Africa,Mali
417848527,Central America and the Caribbean,Guatemala
209445178,Europe,Switzerland
273901021,Sub-Saharan Africa,Benin
580014884,Central America and the Caribbean,Jamaica
716898095,Sub-Saharan Africa,Mauritania
343974483,Asia,Kyrgyzstan
540980374,Asia,Nepal
657964599,Asia,Bhutan
565288484,Sub-Saharan Africa,Mali
203625857,Sub-Saharan Africa,Sudan
933963048,Europe,Switzerland
587598884,Europe,Greece
216144692,Asia,Bangladesh
941524302,Europe,Ireland
805974042,Europe,Denmark
622042739,Asia,Philippines
822591722,Sub-Saharan Africa,Malawi
110794818,Australia and Oceania,Nauru
410138356,Australia and Oceania,Palau
114421164,Central America and the Caribbean,Jamaica
837754571,Central America and the Caribbean,Honduras
664562404,Asia,China
899580991,Sub-Saharan Africa,Mali
514758241,Sub-Saharan Africa,Rwanda
727426946,Europe,Andorra
285481727,Central America and the Caribbean,Saint Lucia
106727731,Sub-Saharan Africa,Togo
638088786,Middle East and North Africa,Syria
146801221,Sub-Saharan Africa,Guinea
570413863,Australia and Oceania,New Zealand
766788041,Middle East and North Africa,Israel
564097583,Middle East and North Africa,Oman
310828816,Sub-Saharan Africa,Central African Republic
425780570,Sub-Saharan Africa,Cameroon
948064172,Asia,Sri Lanka
187103450,Europe,Belgium
572634732,Europe,Romania
104706847,Middle East and North Africa,Qatar
903681123,Asia,Maldives
660231387,Sub-Saharan Africa,Uganda
285343968,Europe,Serbia
760317695,Australia and Oceania,Vanuatu
886763894,Europe,Slovenia
602081525,Middle East and North Africa,Algeria
845738112,Europe,Kosovo
250437486,Sub-Saharan Africa,Ghana
669353473,Europe,Belarus
875972402,Sub-Saharan Africa,South Sudan
614093101,Sub-Saharan Africa,Mauritius 
147826898,Europe,Belgium
711597621,Sub-Saharan Africa,Tanzania
460141599,Asia,Malaysia
318507659,Sub-Saharan Africa,Cameroon
832057130,Europe,Spain
816463840,Central America and the Caribbean,Panama
507714116,Asia,Turkmenistan
212106788,Europe,Lithuania
756253182,Sub-Saharan Africa,Guinea-Bissau
337077128,Australia and Oceania,Fiji
371814954,Europe,Russia
548015487,Europe,Ireland
173540055,North America,Canada
426562488,Middle East and North Africa,Israel
305569112,Europe,Spain
679358756,Asia,Cambodia
237042748,Middle East and North Africa,Iran
562101590,Central America and the Caribbean,Haiti
859261596,Sub-Saharan Africa,Republic of the Congo
299886262,Asia,Sri Lanka
624649417,Middle East and North Africa,Israel
494537389,Middle East and North Africa,Pakistan
440849006,Sub-Saharan Africa,Swaziland
615195596,Sub-Saharan Africa,Ethiopia
339500987,Sub-Saharan Africa,Ethiopia
356001508,Sub-Saharan Africa,Equatorial Guinea
577245986,Australia and Oceania,Marshall Islands
536095750,Europe,Slovakia
735724627,Sub-Saharan Africa,Tanzania
621577537,Europe,Armenia
315711724,Sub-Saharan Africa,Eritrea
266445338,Asia,India
826968657,Europe,Bulgaria
207168519,Sub-Saharan Africa,Zimbabwe
984788119,Central America and the Caribbean,Antigua and Barbuda 
245813786,Sub-Saharan Africa,Gabon
546544349,Europe,Montenegro
463591134,Europe,Luxembourg
443877971,Sub-Saharan Africa,Sudan
554641187,Australia and Oceania,Marshall Islands
933429610,Asia,Malaysia
438104569,Central America and the Caribbean,Saint Kitts and Nevis 
696839892,Europe,Macedonia
258121907,Asia,Kyrgyzstan
440749442,Central America and the Caribbean,Haiti
383833825,Asia,Bhutan
196798884,Central America and the Caribbean,Belize
509380948,Europe,United Kingdom
221628844,Europe,Russia
996879947,Sub-Saharan Africa,Equatorial Guinea
661543309,Sub-Saharan Africa,Cote d'Ivoire
529192817,Asia,North Korea
301439797,Sub-Saharan Africa,Guinea
967733991,Asia,Myanmar
716566359,Sub-Saharan Africa,Ghana
779566514,Australia and Oceania,Solomon Islands
309908282,Sub-Saharan Africa,Ghana
136874473,Asia,Bhutan
441409051,Australia and Oceania,New Zealand
229105556,Europe,Moldova 
354700314,Sub-Saharan Africa,Swaziland
843242156,Middle East and North Africa,Kuwait
440092408,Asia,Philippines
660924899,Sub-Saharan Africa,Equatorial Guinea
841725957,Asia,Vietnam
388794410,Sub-Saharan Africa,Djibouti
128741586,Sub-Saharan Africa,Mauritius 
958491313,Asia,Philippines
695279920,Middle East and North Africa,Iran
826656234,Asia,China
660481584,Europe,Ukraine
474929797,Australia and Oceania,Australia
168487203,Europe,Kosovo
609952628,Europe,Russia
488437402,Central America and the Caribbean,Grenada
363365352,Central America and the Caribbean,Grenada
414472806,Middle East and North Africa,Kuwait
891808593,Europe,Slovakia
765734040,Europe,San Marino
876922976,Central America and the Caribbean,The Bahamas
125349128,Europe,San Marino
845496499,Central America and the Caribbean,The Bahamas
468727672,Middle East and North Africa,Israel
637278974,Middle East and North Africa,Lebanon
363699233,Sub-Saharan Africa,Sao Tome and Principe
980849778,Middle East and North Africa,Somalia
291904437,Sub-Saharan Africa,Tanzania
220349538,Middle East and North Africa,Oman
959983909,Asia,Bangladesh
524918878,Australia and Oceania,Kiribati
599578273,Asia,Nepal
688698422,Europe,Netherlands
367328155,Europe,France
630828797,Asia,North Korea
744874179,Middle East and North Africa,Jordan
495450627,Europe,Belgium
638856971,Europe,Belarus
651704537,Australia and Oceania,Tonga
980917155,Central America and the Caribbean,Dominica
793731153,Middle East and North Africa,Iran
227695357,Middle East and North Africa,Somalia
840671098,Middle East and North Africa,Azerbaijan
660832202,Sub-Saharan Africa,Cameroon
936664998,Europe,Slovakia
286968314,Central America and the Caribbean,El Salvador
550853478,Australia and Oceania,Palau
937744319,Sub-Saharan Africa,Uganda
277377164,Central America and the Caribbean,Saint Kitts and Nevis 
169800841,Sub-Saharan Africa,Guinea-Bissau
264778506,Central America and the Caribbean,Saint Kitts and Nevis 
868992650,Asia,Indonesia
129317939,Middle East and North Africa,Egypt
695059764,Europe,Belgium
264636456,Asia,Myanmar
418644607,Middle East and North Africa,Lebanon
239945542,Middle East and North Africa,Yemen
517433583,Middle East and North Africa,Kuwait
390905845,Middle East and North Africa,United Arab Emirates
566241204,Sub-Saharan Africa,Burkina Faso
477863490,Asia,India
980509030,Sub-Saharan Africa,Guinea
299226653,Sub-Saharan Africa,Ghana
779377686,Sub-Saharan Africa,Ghana
336635959,Sub-Saharan Africa,Uganda
106987798,Middle East and North Africa,Oman
396732032,Asia,Tajikistan
232479989,Australia and Oceania,Australia
849994885,Australia and Oceania,Kiribati
936546981,Sub-Saharan Africa,Cote d'Ivoire
354547107,Sub-Saharan Africa,Democratic Republic of the Congo
762655293,Europe,France
371796500,Australia and Oceania,Tuvalu
571082055,Asia,Myanmar
119935786,Europe,Romania
998094022,Sub-Saharan Africa,Rwanda
755605590,Europe,Czech Republic
960446536,Australia and Oceania,Tonga
909436070,Sub-Saharan Africa,Nigeria
541099250,Asia,Turkmenistan
907047402,Europe,Moldova 
429204356,Sub-Saharan Africa,Burundi
749806439,Sub-Saharan Africa,Djibouti
881402480,Sub-Saharan Africa,Mauritius 
356853806,Asia,South Korea
579334247,Australia and Oceania,New Zealand
772330129,Australia and Oceania,Kiribati
565376031,Middle East and North Africa,Jordan
763961207,Middle East and North Africa,Pakistan
638937652,Europe,Norway
885739076,Middle East and North Africa,Syria
336210238,Sub-Saharan Africa,Sudan
576337468,Sub-Saharan Africa,Togo
562419593,Middle East and North Africa,Libya
449206340,Europe,France
253211104,Europe,Russia
174487626,Sub-Saharan Africa,Equatorial Guinea
546458089,Australia and Oceania,Samoa 
864437186,Central America and the Caribbean,Saint Vincent and the Grenadines
549123132,Australia and Oceania,Solomon Islands
609939754,Europe,Belgium
776623380,Sub-Saharan Africa,Mauritania
849222838,Asia,Vietnam
248099458,Sub-Saharan Africa,Guinea-Bissau
263927066,Central America and the Caribbean,Grenada
907691991,Europe,Lithuania
460693061,Europe,Georgia
424541604,Europe,Switzerland
571161448,Europe,Czech Republic
292788922,Middle East and North Africa,Afghanistan
851972854,Sub-Saharan Africa,Central African Republic
431574571,Central America and the Caribbean,Guatemala
884767901,Sub-Saharan Africa,Swaziland
476187217,Central America and the Caribbean,Costa Rica
522323358,Europe,Romania
557871425,Sub-Saharan Africa,Cameroon
537567746,Sub-Saharan Africa,Republic of the Congo
486461150,Europe,Latvia
949912965,Europe,Slovenia
743597018,Asia,Turkmenistan
103499639,Europe,France
167468392,Asia,Nepal
795069682,Central America and the Caribbean,Nicaragua
835959851,Sub-Saharan Africa,Ghana
877687728,Europe,Slovakia
228114640,Sub-Saharan Africa,Botswana
965414416,Central America and the Caribbean,Cuba
288073384,Europe,Greece
864890372,Central America and the Caribbean,Costa Rica
484976708,Central America and the Caribbean,Saint Kitts and Nevis 
607756221,Europe,Latvia
512965238,Central America and the Caribbean,Antigua and Barbuda 
450652587,Middle East and North Africa,Pakistan
291179597,Europe,Liechtenstein
875220096,Europe,San Marino
863760411,Sub-Saharan Africa,Equatorial Guinea
788099372,Sub-Saharan Africa,Rwanda
799848306,Europe,Greece
220931041,Middle East and North Africa,Somalia
693583905,Europe,Czech Republic
330355727,Sub-Saharan Africa,Rwanda
464107835,Australia and Oceania,East Timor
698014056,Asia,Mongolia
255560719,Sub-Saharan Africa,Democratic Republic of the Congo
230546653,Central America and the Caribbean,Panama
437083184,Europe,Sweden
759594142,Europe,Macedonia
702815854,Europe,Denmark
741797149,Central America and the Caribbean,Haiti
971899354,Europe,Sweden
658796298,Central America and the Caribbean,Saint Lucia
488474309,Central America and the Caribbean,Barbados
317232215,Middle East and North Africa,Jordan
521681344,Europe,Czech Republic
765661084,Sub-Saharan Africa,Namibia
109976851,Sub-Saharan Africa,Guinea
239554154,Europe,Iceland
982566821,Europe,Lithuania
887501180,Europe,United Kingdom
373156058,Sub-Saharan Africa,Ghana
378642785,Asia,Laos
113385188,Sub-Saharan Africa,The Gambia
207119596,Asia,South Korea
459894835,Central America and the Caribbean,Belize
292072236,Sub-Saharan Africa,Madagascar
994325625,Central America and the Caribbean,Jamaica
777641332,Sub-Saharan Africa,Niger
623318183,Central America and the Caribbean,Grenada
232967507,Australia and Oceania,Samoa 
278513133,Europe,Macedonia
152191388,Europe,Albania
216551101,Middle East and North Africa,United Arab Emirates
454453599,Asia,Brunei
919072711,North America,United States of America
383894765,Sub-Saharan Africa,Ghana
309655511,Europe,Croatia
469129359,Europe,Luxembourg
825876462,Sub-Saharan Africa,Democratic Republic of the Congo
504945647,Asia,Nepal
951698243,Europe,Armenia
981808078,Europe,Malta
831261479,North America,United States of America
806357276,Asia,Maldives
833706796,Europe,Cyprus
910233867,Australia and Oceania,Tonga
653174817,Central America and the Caribbean,Trinidad and Tobago
650078475,Europe,Croatia
208806169,Sub-Saharan Africa,Rwanda
507531726,Europe,Sweden
544741475,Europe,Netherlands
289234244,Middle East and North Africa,Oman
230121362,Middle East and North Africa,Turkey
926826655,Europe,Italy
759086453,Europe,Czech Republic
876949584,Middle East and North Africa,Iraq
250777375,Australia and Oceania,New Zealand
621243655,Asia,Indonesia
649334752,Sub-Saharan Africa,Central African Republic
866349494,Central America and the Caribbean,Jamaica
523899209,Europe,Germany
743907725,Sub-Saharan Africa,Seychelles 
468611371,Australia and Oceania,Solomon Islands
510558974,Australia and Oceania,Kiribati
402611863,Sub-Saharan Africa,Sierra Leone
647943866,Europe,Albania
470041310,Central America and the Caribbean,Belize
962703025,North America,Mexico
140040338,Sub-Saharan Africa,Swaziland
586477077,Sub-Saharan Africa,Botswana
906749570,Sub-Saharan Africa,South Africa
675906646,Sub-Saharan Africa,Nigeria
889309632,Sub-Saharan Africa,Mozambique
812632358,Europe,Romania
231861150,Europe,Belarus
803294837,Middle East and North Africa,Qatar
203544747,Asia,Myanmar
697992599,Asia,Thailand
135870683,Asia,Maldives
440309131,Sub-Saharan Africa,Seychelles 
159794270,Asia,Turkmenistan
613124930,Australia and Oceania,Kiribati
939412438,Middle East and North Africa,Libya
348080623,Europe,Andorra
368865811,Europe,Germany
167295014,Sub-Saharan Africa,Sudan
655974185,Sub-Saharan Africa,Comoros
478840672,Europe,Denmark
617193305,Sub-Saharan Africa,Zambia
772643411,Europe,Sweden
717114818,Central America and the Caribbean,Costa Rica
312379348,Sub-Saharan Africa,Sudan
514000356,Asia,Uzbekistan
140499961,Europe,Latvia
828237664,Middle East and North Africa,Pakistan
211637294,Middle East and North Africa,Kuwait
945435178,Sub-Saharan Africa,Lesotho
354680144,Sub-Saharan Africa,Sao Tome and Principe
784733521,Asia,Turkmenistan
151269137,Sub-Saharan Africa,Guinea-Bissau
490273320,Sub-Saharan Africa,Mali
431195199,Central America and the Caribbean,Haiti
856648051,Europe,Liechtenstein
301639783,Central America and the Caribbean,Guatemala
253719222,Middle East and North Africa,Libya
920747697,Asia,Maldives
780899035,Europe,Slovakia
632659566,Central America and the Caribbean,Dominica
444828116,Australia and Oceania,Australia
706516015,Australia and Oceania,Fiji
177147090,Europe,Monaco
836457669,Middle East and North Africa,Azerbaijan
234496581,Middle East and North Africa,Libya
198517215,Central America and the Caribbean,Trinidad and Tobago
266159093,Sub-Saharan Africa,Cote d'Ivoire
775849616,Europe,Portugal
979200112,Europe,Macedonia
198134410,North America,United States of America
974888837,Sub-Saharan Africa,Central African Republic
522012221,Asia,Nepal
172365891,Sub-Saharan Africa,Sierra Leone
429123675,Europe,Vatican City
515771901,Europe,San Marino
626109397,Europe,Ukraine
574247491,Europe,Czech Republic
244610011,Australia and Oceania,Tuvalu
941933286,Europe,Russia
441266143,Asia,Thailand
637969911,Middle East and North Africa,Libya
797718417,Europe,France
706497991,Asia,Myanmar
220607459,Europe,Estonia
616658151,Sub-Saharan Africa,Zambia
541573894,Asia,Brunei
962591016,Sub-Saharan Africa,Djibouti
217258346,North America,United States of America
763437211,Sub-Saharan Africa,Rwanda
629301440,Europe,Ireland
163337361,Sub-Saharan Africa,Mali
684343802,Middle East and North Africa,Iran
431432092,Europe,Macedonia
414026057,Sub-Saharan Africa,Seychelles 
148872745,Sub-Saharan Africa,Seychelles 
911290013,Sub-Saharan Africa,Swaziland
442318427,Europe,Andorra
243569314,Asia,Nepal
986966502,Sub-Saharan Africa,Liberia
264746320,Sub-Saharan Africa,Chad
239457595,Central America and the Caribbean,Belize
893961656,Asia,Brunei
481432330,Asia,North Korea
475355947,Central America and the Caribbean,Cuba
619531333,Sub-Saharan Africa,Togo
685395228,Asia,Kazakhstan
896243894,Australia and Oceania,Australia
935664641,Sub-Saharan Africa,Benin
449018800,Asia,Kazakhstan
951980197,Middle East and North Africa,Jordan
880535161,Asia,Turkmenistan
540982520,Europe,Austria
759933602,Australia and Oceania,Papua New Guinea
681354749,Central America and the Caribbean,Honduras
588609969,Middle East and North Africa,Azerbaijan
563939225,Europe,Iceland
885516345,North America,Greenland
551827657,Sub-Saharan Africa,Liberia
114160668,Sub-Saharan Africa,Benin
158717525,North America,United States of America
745078885,Asia,South Korea
323293578,Europe,Austria
563722932,Middle East and North Africa,Turkey
507040774,Europe,Estonia
614233434,Sub-Saharan Africa,Mauritania
516599738,Europe,Greece
365751016,North America,Greenland
383611094,Europe,Belarus
412416303,Europe,San Marino
364715468,Europe,Croatia
673369920,Australia and Oceania,East Timor
941553485,Sub-Saharan Africa,Nigeria
392752492,Europe,Netherlands
120765769,North America,United States of America
839704644,Sub-Saharan Africa,Namibia
633992946,Europe,Hungary
808367002,Asia,Turkmenistan
937875640,Europe,San Marino
217880189,Central America and the Caribbean,Saint Vincent and the Grenadines
614054477,Europe,Belarus
112384831,Australia and Oceania,Marshall Islands
369170081,Europe,Sweden
861021554,Sub-Saharan Africa,Madagascar
234863078,Asia,China
357930982,Europe,Albania
467774093,Asia,Indonesia
322253739,Sub-Saharan Africa,Botswana
649543750,Australia and Oceania,New Zealand
898130452,North America,Mexico
586812674,Europe,Russia
311221492,Europe,Sweden
186108243,Middle East and North Africa,Algeria
