,Int'l Plan,VMail Plan,VMail Message,CustomerId,Eve Charge,Night Charge,Intl Calls,Intl Charge,CustServ Calls,Churn?
1835,no,yes,37,1835,15.17,9.82,3,2.16,4,False.
1836,no,yes,17,1836,21.49,7.05,3,2.62,0,False.
1837,yes,no,0,1837,25.77,7.73,2,2.32,1,True.
1838,no,yes,26,1838,15.73,8.0,9,2.19,1,False.
1839,no,no,0,1839,6.62,11.12,4,3.56,1,False.
1840,no,yes,22,1840,6.45,10.11,3,1.92,2,False.
1841,no,yes,21,1841,9.03,7.08,3,1.43,2,False.
1842,no,no,0,1842,17.09,10.41,4,2.4,0,True.
1843,no,no,0,1843,14.95,10.96,3,4.37,2,False.
1844,no,yes,28,1844,20.78,9.34,3,3.11,4,True.
1845,yes,no,0,1845,18.97,12.11,3,3.75,2,True.
1846,no,yes,43,1846,14.88,7.26,4,3.11,1,False.
1847,no,yes,39,1847,17.88,5.81,8,3.38,2,False.
1848,yes,no,0,1848,13.57,8.88,3,2.32,2,False.
1849,no,no,0,1849,13.54,9.76,1,3.75,2,True.
1850,no,yes,26,1850,18.54,9.55,8,2.51,1,True.
1851,no,no,0,1851,16.15,6.48,3,2.94,5,True.
1852,no,yes,25,1852,14.25,10.8,3,3.92,1,False.
1853,no,no,0,1853,21.51,9.97,6,1.59,0,False.
1854,no,no,0,1854,14.2,12.23,4,1.49,1,False.
1855,no,no,0,1855,12.1,4.1,5,2.94,2,False.
1856,no,no,0,1856,25.64,6.27,5,2.62,1,False.
1857,no,no,0,1857,24.31,11.22,4,3.27,1,True.
1858,no,no,0,1858,22.5,5.03,7,3.02,0,False.
1859,no,no,0,1859,23.0,10.37,3,2.16,0,False.
1860,no,no,0,1860,23.09,9.15,7,2.0,0,False.
1861,yes,yes,16,1861,13.61,8.28,2,2.08,0,True.
1862,yes,no,0,1862,21.44,8.01,3,2.16,0,True.
1863,yes,no,0,1863,23.1,4.98,4,2.35,1,False.
1864,no,no,0,1864,22.23,9.17,5,3.08,0,False.
1865,no,no,0,1865,15.9,6.74,4,2.13,7,True.
1866,no,no,0,1866,21.57,9.59,1,2.4,2,True.
1867,yes,yes,25,1867,12.72,10.25,3,2.65,0,False.
1868,no,no,0,1868,19.07,8.88,2,2.24,3,False.
1869,no,no,0,1869,23.21,12.52,8,3.65,1,True.
1870,no,no,0,1870,21.48,10.24,5,2.16,0,False.
1871,no,no,0,1871,18.62,10.96,5,1.49,0,False.
1872,yes,no,0,1872,10.53,14.56,3,2.19,2,False.
1873,no,yes,25,1873,10.14,8.74,1,3.24,1,False.
1874,no,no,0,1874,21.45,8.34,3,1.32,2,False.
1875,no,no,0,1875,19.63,8.17,7,3.08,1,False.
1876,no,no,0,1876,16.68,10.62,1,2.19,1,False.
1877,yes,no,0,1877,14.06,10.59,4,2.62,1,False.
1878,no,no,0,1878,19.73,9.2,2,3.11,1,True.
1879,no,no,0,1879,14.87,9.07,7,2.54,2,False.
1880,no,no,0,1880,12.67,11.5,1,4.0,4,True.
1881,no,no,0,1881,20.09,10.6,2,2.08,0,True.
1882,yes,yes,33,1882,19.26,8.95,3,3.48,2,False.
1883,no,yes,28,1883,14.65,8.3,9,3.0,1,False.
1884,yes,yes,12,1884,17.05,8.66,7,3.32,2,False.
1885,no,no,0,1885,19.71,7.41,6,3.43,1,False.
1886,no,no,0,1886,14.88,9.77,6,1.49,3,False.
1887,yes,yes,28,1887,9.1,7.55,3,3.97,0,True.
1888,no,no,0,1888,24.04,3.82,4,3.24,2,False.
1889,no,no,0,1889,11.99,7.72,15,2.78,1,True.
1890,no,no,0,1890,20.64,3.86,3,2.78,4,False.
1891,no,no,0,1891,11.47,13.97,2,2.78,3,False.
1892,yes,no,0,1892,15.72,6.44,1,2.67,0,True.
1893,no,no,0,1893,21.63,12.29,6,2.4,2,True.
1894,no,no,0,1894,11.65,11.53,5,2.75,3,False.
1895,no,yes,21,1895,14.08,9.36,9,2.73,0,False.
1896,no,no,0,1896,17.87,11.57,5,2.67,1,False.
1897,no,yes,29,1897,15.9,12.65,3,3.48,1,False.
1898,no,no,0,1898,16.11,10.08,5,2.0,2,True.
1899,no,yes,40,1899,7.53,13.05,6,2.92,1,False.
1900,no,no,0,1900,21.76,9.49,1,2.67,1,False.
1901,no,no,0,1901,17.95,8.83,6,2.75,1,False.
1902,no,no,0,1902,16.64,9.97,7,3.02,1,False.
1903,yes,yes,38,1903,10.17,8.69,7,3.78,1,True.
1904,no,yes,33,1904,17.45,5.85,4,3.92,4,True.
1905,no,no,0,1905,12.94,9.95,3,1.89,2,False.
1906,no,yes,39,1906,5.54,6.5,4,2.94,1,False.
1907,no,yes,28,1907,20.17,9.52,1,2.65,2,False.
1908,no,yes,45,1908,13.03,13.91,3,3.46,2,False.
1909,no,yes,36,1909,19.13,9.08,2,3.27,0,False.
1910,no,no,0,1910,19.58,11.55,4,1.76,0,False.
1911,no,no,0,1911,18.48,9.9,7,2.21,4,False.
1912,no,no,0,1912,14.37,9.95,8,2.81,8,True.
1913,no,no,0,1913,11.86,8.43,4,1.49,2,False.
1914,no,yes,25,1914,9.62,6.03,3,2.67,3,False.
1915,no,no,0,1915,16.89,13.58,9,1.76,1,False.
1916,no,no,0,1916,11.25,10.93,3,3.19,1,False.
1917,no,no,0,1917,17.01,12.0,3,2.97,2,False.
1918,no,no,0,1918,14.99,10.17,2,3.83,1,False.
1919,no,no,0,1919,18.33,10.39,1,2.57,6,True.
1920,no,no,0,1920,16.21,9.65,6,2.32,1,False.
1921,no,no,0,1921,17.24,6.13,6,2.54,3,False.
1922,no,no,0,1922,10.78,8.21,8,2.62,4,False.
1923,no,no,0,1923,13.0,14.32,6,3.19,1,False.
1924,no,no,0,1924,24.17,13.75,2,3.05,1,False.
1925,no,no,0,1925,16.8,11.14,6,2.65,2,False.
1926,no,no,0,1926,17.36,8.83,4,2.65,2,False.
1927,no,no,0,1927,7.69,6.76,3,4.13,3,False.
1928,no,no,0,1928,23.38,6.35,5,3.02,1,False.
1929,no,no,0,1929,13.56,11.73,4,3.13,0,False.
1930,no,no,0,1930,17.77,9.63,1,2.94,1,False.
1931,yes,no,0,1931,15.97,5.41,5,2.11,1,False.
1932,no,no,0,1932,18.21,14.18,5,2.32,1,False.
1933,no,no,0,1933,21.8,10.31,2,2.7,1,True.
1934,no,no,0,1934,25.63,9.13,3,2.35,0,True.
1935,yes,yes,42,1935,14.2,11.01,5,3.67,3,True.
1936,no,no,0,1936,9.63,8.49,3,3.08,2,False.
1937,no,yes,33,1937,13.18,4.46,4,3.27,1,False.
1938,no,yes,30,1938,16.01,11.45,6,1.84,1,False.
1939,no,no,0,1939,19.3,8.01,4,2.48,2,True.
1940,no,no,0,1940,13.82,11.26,4,2.35,1,False.
1941,no,no,0,1941,10.71,13.01,3,2.05,1,False.
1942,no,no,0,1942,17.04,12.56,3,2.38,2,False.
1943,no,no,0,1943,14.93,10.95,7,2.94,0,False.
1944,no,yes,30,1944,17.45,9.82,3,1.81,1,False.
1945,no,no,0,1945,21.88,4.83,3,2.3,1,False.
1946,no,no,0,1946,17.24,6.59,5,1.38,1,False.
1947,no,no,0,1947,17.99,10.38,4,2.16,0,False.
1948,no,no,0,1948,20.66,11.48,2,1.84,1,False.
1949,no,no,0,1949,22.85,8.17,8,2.7,0,False.
1950,no,no,0,1950,11.34,7.92,4,1.89,4,True.
1951,yes,yes,26,1951,15.0,6.95,7,2.59,1,False.
1952,no,no,0,1952,15.47,9.82,6,1.65,1,False.
1953,no,no,0,1953,19.15,9.97,5,3.0,0,False.
1954,no,no,0,1954,23.67,8.69,10,3.19,0,True.
1955,no,no,0,1955,17.59,8.73,4,1.51,0,False.
1956,no,yes,30,1956,17.6,7.19,4,3.4,3,False.
1957,no,no,0,1957,17.35,7.03,2,2.75,1,False.
1958,no,no,0,1958,10.2,5.86,2,3.35,3,False.
1959,no,yes,31,1959,22.76,9.02,3,3.46,2,False.
1960,no,no,0,1960,4.18,7.35,11,3.75,0,False.
1961,no,no,0,1961,21.22,7.3,4,3.0,3,False.
1962,no,no,0,1962,20.56,11.34,3,2.81,3,False.
1963,no,no,0,1963,16.95,6.42,5,2.73,0,False.
1964,no,no,0,1964,16.01,8.47,6,2.97,1,False.
1965,no,no,0,1965,14.44,9.55,2,3.0,1,True.
1966,no,no,0,1966,15.72,10.54,7,0.54,1,False.
1967,no,no,0,1967,20.93,7.74,10,2.54,3,False.
1968,no,no,0,1968,15.7,7.83,6,2.16,1,False.
1969,no,yes,20,1969,15.65,12.28,2,3.65,1,False.
1970,no,no,0,1970,18.1,9.37,3,3.51,5,False.
1971,no,yes,32,1971,26.4,10.56,4,2.43,1,False.
1972,no,no,0,1972,21.75,6.15,4,3.38,2,False.
1973,no,yes,21,1973,20.37,6.73,1,1.7,5,False.
1974,no,yes,20,1974,13.73,12.22,2,2.35,5,True.
1975,no,no,0,1975,12.67,7.71,2,1.89,2,False.
1976,no,yes,27,1976,16.67,9.69,2,2.81,1,False.
1977,yes,no,0,1977,17.76,7.55,6,4.21,2,True.
1978,yes,no,0,1978,14.32,7.38,3,3.59,3,True.
1979,no,no,0,1979,15.18,9.12,3,2.0,1,False.
1980,no,no,0,1980,12.12,14.13,2,3.43,4,False.
1981,no,no,0,1981,21.09,9.65,5,1.43,1,False.
1982,no,no,0,1982,21.73,8.68,4,4.24,0,False.
1983,no,yes,4,1983,19.58,10.07,3,2.54,3,False.
1984,no,no,0,1984,19.22,7.16,5,4.43,3,True.
1985,no,yes,16,1985,19.41,8.1,5,2.21,2,False.
1986,no,no,0,1986,11.59,7.05,1,3.27,0,False.
1987,no,no,0,1987,14.21,6.24,4,2.75,0,False.
1988,no,no,0,1988,15.78,9.56,2,3.27,1,False.
1989,no,yes,30,1989,22.3,10.19,7,3.24,2,False.
1990,no,no,0,1990,17.93,10.35,4,3.35,2,False.
1991,no,no,0,1991,18.43,8.07,3,3.4,1,False.
1992,no,no,0,1992,12.62,8.28,3,2.05,2,False.
1993,no,no,0,1993,22.64,9.63,3,1.22,0,False.
1994,no,no,0,1994,13.4,4.42,7,2.86,0,False.
1995,no,yes,35,1995,21.94,9.7,1,3.16,1,False.
1996,no,no,0,1996,25.48,8.34,3,2.05,1,False.
1997,no,no,0,1997,11.06,7.46,6,3.54,3,False.
1998,no,no,0,1998,16.47,7.73,3,2.62,2,False.
1999,no,no,0,1999,16.54,7.15,9,2.94,0,False.
2000,no,no,0,2000,13.74,8.66,3,2.73,3,False.
2001,no,no,0,2001,15.15,9.64,14,2.89,1,True.
2002,no,no,0,2002,15.86,11.62,5,3.48,3,False.
2003,yes,no,0,2003,13.74,8.55,6,3.51,1,False.
2004,no,no,0,2004,17.43,11.03,3,4.81,4,False.
2005,no,no,0,2005,17.39,8.86,7,3.0,1,False.
2006,no,yes,27,2006,11.56,9.47,2,1.78,3,False.
2007,no,no,0,2007,19.82,8.48,6,1.67,3,False.
2008,no,yes,33,2008,17.86,4.27,4,3.21,3,False.
2009,no,no,0,2009,15.75,8.04,4,2.24,0,False.
2010,no,no,0,2010,16.12,7.69,7,3.43,0,False.
2011,no,no,0,2011,16.47,8.64,7,2.51,3,False.
2012,no,no,0,2012,10.5,7.23,2,1.65,1,False.
2013,no,no,0,2013,16.15,7.34,2,2.92,2,False.
2014,no,no,0,2014,14.62,8.25,3,3.7,3,False.
2015,no,no,0,2015,12.59,6.53,4,3.73,0,False.
2016,no,no,0,2016,22.12,7.98,5,2.48,3,False.
2017,no,yes,39,2017,14.68,8.67,4,2.57,3,False.
2018,no,yes,22,2018,20.98,9.18,11,2.03,1,False.
2019,no,yes,30,2019,16.41,6.72,4,3.0,1,False.
2020,no,no,0,2020,19.58,9.76,1,1.4,2,False.
2021,no,yes,26,2021,15.15,8.97,4,3.0,1,False.
2022,no,no,0,2022,15.55,7.78,7,2.86,1,False.
2023,no,no,0,2023,8.46,8.53,3,3.62,1,False.
2024,no,yes,23,2024,18.44,7.26,3,3.4,2,False.
2025,no,no,0,2025,16.46,8.14,3,3.62,2,False.
2026,no,no,0,2026,16.49,11.52,6,3.81,1,False.
2027,yes,yes,36,2027,15.79,10.24,3,2.92,1,False.
2028,no,no,0,2028,12.89,13.66,3,2.35,1,True.
2029,yes,no,0,2029,17.7,8.14,10,3.89,0,True.
2030,no,yes,37,2030,23.81,6.94,1,3.19,1,False.
2031,no,no,0,2031,20.91,9.32,9,3.08,5,False.
2032,no,no,0,2032,23.66,8.77,10,3.56,2,False.
2033,no,no,0,2033,23.72,11.28,4,2.81,2,True.
2034,no,no,0,2034,17.77,14.78,2,3.94,1,False.
2035,no,no,0,2035,24.62,9.58,3,2.35,3,False.
2036,no,no,0,2036,15.33,6.0,6,2.16,3,False.
2037,no,no,0,2037,20.42,7.14,8,1.81,1,False.
2038,no,no,0,2038,19.45,11.59,8,2.73,1,True.
2039,no,yes,21,2039,17.82,8.66,2,2.86,1,False.
2040,no,yes,15,2040,14.95,12.15,1,2.62,2,False.
2041,no,yes,34,2041,16.72,6.8,4,2.67,2,False.
2042,no,yes,26,2042,22.39,8.15,8,3.02,1,False.
2043,no,no,0,2043,16.39,7.33,5,1.73,3,False.
2044,yes,yes,30,2044,14.24,9.58,10,2.7,0,False.
2045,no,no,0,2045,23.55,4.58,4,3.67,4,False.
2046,no,no,0,2046,16.46,11.2,5,3.0,1,False.
2047,no,no,0,2047,15.32,9.93,4,3.29,3,False.
2048,no,yes,27,2048,14.35,10.98,9,2.59,3,False.
2049,no,yes,27,2049,17.8,9.58,2,1.89,2,False.
2050,no,no,0,2050,10.26,11.0,4,2.03,1,False.
2051,yes,no,0,2051,14.59,9.86,6,2.21,1,False.
2052,no,no,0,2052,18.17,9.64,6,2.62,2,False.
2053,no,no,0,2053,20.02,4.59,4,3.51,0,False.
2054,no,no,0,2054,18.18,5.4,2,1.92,1,False.
2055,no,no,0,2055,10.85,6.39,3,3.65,1,False.
2056,no,no,0,2056,18.78,8.86,7,3.59,3,False.
2057,no,yes,16,2057,15.2,10.29,3,3.11,2,False.
2058,no,no,0,2058,20.6,12.59,9,3.27,0,False.
2059,no,no,0,2059,16.47,11.59,2,2.4,3,True.
2060,no,yes,25,2060,22.7,10.13,5,1.97,0,False.
2061,no,yes,34,2061,18.89,5.29,3,2.78,0,False.
2062,no,no,0,2062,22.93,9.92,4,2.78,1,False.
2063,no,no,0,2063,10.85,11.39,5,2.73,2,False.
2064,no,no,0,2064,17.76,10.46,3,2.48,2,False.
2065,no,no,0,2065,20.18,6.66,6,3.29,1,False.
2066,no,yes,26,2066,21.63,9.88,5,4.08,0,False.
2067,no,no,0,2067,19.63,6.75,3,2.67,4,False.
2068,no,no,0,2068,14.33,4.29,4,3.32,1,False.
2069,no,no,0,2069,21.32,7.92,2,2.65,0,True.
2070,no,no,0,2070,15.16,7.31,5,3.54,1,False.
2071,no,no,0,2071,26.72,11.1,9,1.13,2,False.
2072,no,no,0,2072,9.75,6.91,6,1.76,3,False.
2073,no,no,0,2073,20.44,10.51,4,3.05,1,False.
2074,no,no,0,2074,25.1,8.8,5,1.78,2,False.
2075,no,yes,28,2075,11.82,8.96,1,2.38,2,False.
2076,yes,no,0,2076,21.73,9.36,2,2.73,4,True.
2077,no,no,0,2077,11.54,12.49,3,3.54,0,False.
2078,no,no,0,2078,14.98,4.04,4,1.16,1,False.
2079,no,no,0,2079,17.02,10.68,9,3.54,2,False.
2080,no,no,0,2080,25.58,10.62,5,3.21,0,False.
2081,no,no,0,2081,8.02,12.94,7,2.73,1,False.
2082,no,yes,23,2082,16.12,10.03,4,2.65,0,False.
2083,no,no,0,2083,15.44,7.0,6,2.24,3,False.
2084,no,yes,24,2084,15.01,9.65,5,2.38,2,False.
2085,no,no,0,2085,13.02,9.7,7,3.0,1,False.
2086,no,no,0,2086,22.59,10.27,2,3.4,1,False.
2087,no,no,0,2087,18.06,9.66,8,3.0,4,False.
2088,no,no,0,2088,16.12,7.09,3,4.43,2,False.
2089,no,no,0,2089,27.09,10.08,7,3.0,1,False.
2090,no,yes,37,2090,19.98,6.3,5,2.86,2,False.
2091,no,no,0,2091,19.73,6.71,2,2.03,2,False.
2092,no,no,0,2092,11.99,9.26,4,2.92,2,False.
2093,no,no,0,2093,20.25,7.94,3,3.48,0,False.
2094,no,no,0,2094,13.34,7.91,6,2.97,0,False.
2095,no,no,0,2095,16.1,6.91,4,3.59,0,False.
2096,no,yes,28,2096,9.63,5.31,4,4.35,0,False.
2097,no,no,0,2097,16.02,8.52,4,2.65,2,False.
2098,no,no,0,2098,23.35,8.3,4,2.65,1,False.
2099,no,no,0,2099,21.58,11.85,5,2.73,3,True.
2100,no,yes,30,2100,14.1,5.98,7,3.59,0,False.
2101,no,no,0,2101,16.47,9.27,6,1.86,0,False.
2102,no,no,0,2102,18.39,8.08,3,3.43,2,False.
2103,no,no,0,2103,17.11,9.66,4,2.62,2,True.
2104,no,no,0,2104,15.73,7.07,4,2.94,2,False.
2105,no,no,0,2105,19.8,6.93,7,2.59,0,False.
2106,yes,yes,18,2106,13.65,9.85,2,3.67,0,True.
2107,no,no,0,2107,23.28,10.22,6,2.73,2,True.
2108,no,no,0,2108,18.04,7.62,4,2.57,0,False.
2109,no,yes,19,2109,20.54,7.2,1,3.4,3,False.
2110,no,yes,25,2110,15.02,8.47,6,2.75,2,False.
2111,no,no,0,2111,10.8,14.82,1,3.89,0,False.
2112,no,no,0,2112,17.8,7.25,2,3.29,4,True.
2113,no,no,0,2113,21.73,10.93,4,3.16,2,True.
2114,no,no,0,2114,14.32,8.02,5,3.59,3,False.
2115,yes,no,0,2115,15.0,10.46,1,4.1,0,True.
2116,no,no,0,2116,10.74,6.69,4,3.83,1,False.
2117,no,no,0,2117,13.81,8.32,7,3.21,4,False.
2118,yes,no,0,2118,15.56,10.19,1,2.65,0,True.
2119,no,no,0,2119,20.6,10.43,4,3.13,0,True.
2120,no,no,0,2120,18.38,10.34,3,3.7,1,False.
2121,no,no,0,2121,23.48,6.59,2,3.43,1,False.
2122,no,yes,27,2122,20.96,12.24,3,4.43,0,False.
2123,no,no,0,2123,13.4,8.66,3,2.19,1,False.
2124,no,no,0,2124,13.68,12.58,3,2.89,3,False.
2125,no,yes,27,2125,18.99,11.61,10,1.03,1,False.
2126,no,no,0,2126,15.33,11.83,6,2.62,1,False.
2127,no,no,0,2127,17.5,9.75,5,3.02,3,False.
2128,no,yes,26,2128,9.05,9.98,6,2.75,2,False.
2129,no,yes,23,2129,20.38,13.21,4,2.0,2,False.
2130,no,no,0,2130,21.4,7.59,10,2.94,1,False.
2131,no,yes,31,2131,16.41,11.4,4,2.97,1,False.
2132,no,no,0,2132,15.19,8.36,3,1.62,3,False.
2133,no,yes,31,2133,19.11,8.89,8,2.78,2,False.
2134,no,no,0,2134,19.09,11.55,1,3.51,1,False.
2135,no,no,0,2135,18.81,6.77,2,3.02,0,False.
2136,no,no,0,2136,24.51,8.13,7,3.05,1,False.
2137,no,no,0,2137,17.53,7.35,3,2.4,0,False.
2138,no,no,0,2138,19.98,10.79,1,2.94,3,False.
2139,yes,no,0,2139,17.6,12.81,5,3.24,3,True.
2140,no,no,0,2140,11.62,11.0,5,3.56,4,False.
2141,no,yes,29,2141,18.52,11.16,3,1.78,2,False.
2142,no,no,0,2142,17.87,6.59,3,3.38,1,True.
2143,no,no,0,2143,10.39,8.51,5,3.05,3,False.
2144,no,no,0,2144,14.45,7.47,2,3.43,1,False.
2145,no,no,0,2145,15.57,13.22,5,2.92,1,False.
2146,yes,no,0,2146,14.25,7.01,4,2.94,0,False.
2147,no,no,0,2147,22.26,7.51,4,3.43,3,True.
2148,no,no,0,2148,19.1,10.25,7,2.7,1,False.
2149,no,yes,33,2149,13.89,6.6,5,3.13,0,False.
2150,no,no,0,2150,25.89,8.15,4,3.4,2,True.
2151,no,no,0,2151,12.2,12.32,6,2.59,2,False.
2152,yes,yes,26,2152,11.83,6.6,3,3.0,1,False.
2153,no,no,0,2153,15.28,6.56,4,2.57,2,False.
2154,yes,no,0,2154,20.95,12.84,8,3.38,2,False.
2155,no,no,0,2155,21.81,7.58,5,3.24,2,True.
2156,no,no,0,2156,16.32,9.55,11,3.05,3,False.
2157,no,no,0,2157,10.51,10.33,2,2.75,2,False.
2158,yes,no,0,2158,22.47,10.58,3,3.56,0,True.
2159,no,no,0,2159,15.49,12.59,2,3.51,1,False.
2160,yes,no,0,2160,28.89,7.78,1,2.13,1,True.
2161,no,no,0,2161,13.13,8.82,5,3.27,0,False.
2162,no,yes,35,2162,25.37,9.64,4,1.86,1,False.
2163,no,no,0,2163,22.69,9.49,10,2.0,1,False.
2164,yes,no,0,2164,21.46,5.32,1,2.67,3,True.
2165,no,no,0,2165,20.7,8.02,3,3.51,2,False.
2166,no,no,0,2166,21.34,6.22,2,3.02,2,False.
2167,no,no,0,2167,17.35,10.73,8,1.81,1,False.
2168,no,no,0,2168,14.32,4.92,3,2.78,1,False.
2169,no,no,0,2169,16.78,10.73,2,2.86,0,False.
2170,no,no,0,2170,19.23,11.43,4,2.94,0,False.
2171,no,no,0,2171,17.98,9.33,1,1.84,1,False.
2172,no,no,0,2172,14.06,9.38,4,3.02,0,False.
2173,yes,no,0,2173,15.21,6.87,7,3.59,0,True.
2174,no,no,0,2174,7.59,6.78,5,2.78,1,False.
2175,no,no,0,2175,16.09,7.87,5,2.38,3,False.
2176,no,no,0,2176,17.88,10.32,4,2.11,2,False.
2177,no,no,0,2177,12.64,12.71,1,3.54,2,False.
2178,no,no,0,2178,22.37,6.2,5,1.97,0,False.
2179,no,yes,24,2179,16.41,4.47,3,3.13,2,False.
2180,no,no,0,2180,10.53,11.98,7,0.78,2,False.
2181,no,yes,29,2181,17.51,8.66,5,4.05,1,False.
2182,no,yes,37,2182,20.64,10.93,4,3.51,0,False.
2183,no,no,0,2183,24.18,7.92,6,3.78,3,False.
2184,no,yes,31,2184,22.63,10.27,5,3.19,1,False.
2185,no,no,0,2185,12.72,8.61,3,3.51,1,False.
2186,no,no,0,2186,27.8,10.19,2,2.94,3,True.
2187,no,no,0,2187,14.73,9.74,4,3.35,4,True.
2188,no,no,0,2188,27.12,10.69,4,1.97,2,False.
2189,no,no,0,2189,15.05,7.3,4,2.62,3,False.
2190,no,yes,27,2190,21.42,8.5,1,2.94,1,False.
2191,no,no,0,2191,14.5,6.18,9,1.46,1,False.
2192,no,no,0,2192,21.81,7.81,6,1.43,2,False.
2193,no,no,0,2193,17.99,8.52,2,2.54,2,False.
2194,yes,yes,29,2194,19.58,10.96,3,2.43,2,False.
2195,no,yes,34,2195,15.68,9.37,10,1.65,1,False.
2196,no,yes,10,2196,24.85,6.4,4,3.11,0,False.
2197,no,no,0,2197,18.89,8.64,1,0.84,2,False.
2198,no,no,0,2198,15.45,4.54,5,0.89,0,False.
2199,no,no,0,2199,14.82,11.04,4,2.3,2,False.
2200,no,no,0,2200,10.5,9.59,6,2.27,1,False.
2201,no,no,0,2201,15.37,8.69,3,3.78,2,False.
2202,yes,yes,16,2202,16.81,6.8,3,2.81,1,False.
2203,yes,no,0,2203,25.02,10.79,2,2.97,4,True.
2204,no,no,0,2204,10.17,7.83,3,1.84,2,False.
2205,no,no,0,2205,11.73,10.51,8,3.02,3,False.
2206,no,no,0,2206,20.06,6.86,4,2.86,1,False.
2207,no,no,0,2207,10.29,8.91,5,2.65,0,False.
2208,no,no,0,2208,18.75,10.11,3,2.59,1,False.
2209,yes,no,0,2209,12.28,7.11,3,1.84,3,False.
2210,no,no,0,2210,16.17,11.48,7,3.16,0,True.
2211,no,yes,27,2211,19.23,8.54,3,3.0,4,False.
2212,no,yes,36,2212,14.53,7.98,12,1.3,1,False.
2213,no,no,0,2213,25.79,8.87,2,3.35,0,True.
2214,no,no,0,2214,24.24,6.79,7,3.51,1,False.
2215,no,no,0,2215,14.49,10.24,3,3.11,0,True.
2216,no,no,0,2216,15.91,8.15,3,3.19,2,False.
2217,no,yes,22,2217,15.22,8.08,5,3.08,2,False.
2218,no,no,0,2218,21.06,9.86,5,3.05,5,True.
2219,no,yes,28,2219,10.86,10.15,4,2.67,3,False.
2220,no,no,0,2220,21.16,9.04,7,2.32,3,False.
2221,no,no,0,2221,17.77,7.64,6,2.75,2,False.
2222,no,yes,24,2222,13.55,12.11,9,3.27,0,False.
2223,no,no,0,2223,12.16,7.46,4,2.97,6,False.
2224,no,no,0,2224,11.42,9.7,5,4.19,2,False.
2225,no,no,0,2225,16.05,11.39,5,3.27,1,False.
2226,no,no,0,2226,18.04,6.87,2,2.84,1,False.
2227,no,no,0,2227,19.0,9.78,6,2.75,2,False.
2228,no,no,0,2228,18.39,6.94,5,2.05,2,False.
2229,no,yes,25,2229,21.31,11.22,5,4.75,2,False.
2230,yes,no,0,2230,17.43,5.37,3,2.11,2,False.
2231,no,yes,33,2231,9.32,7.77,9,1.92,3,False.
2232,no,no,0,2232,13.23,11.77,5,3.35,0,False.
2233,no,no,0,2233,16.37,11.51,5,2.97,1,False.
2234,no,no,0,2234,15.78,7.17,1,2.7,2,False.
2235,no,yes,13,2235,12.98,10.48,3,2.62,1,False.
2236,no,no,0,2236,10.24,9.94,6,3.89,2,False.
2237,no,no,0,2237,15.24,10.92,7,1.84,4,True.
2238,no,no,0,2238,15.33,10.38,4,4.67,1,True.
2239,no,no,0,2239,16.88,9.3,3,2.51,2,False.
2240,no,no,0,2240,16.97,7.23,7,3.7,0,False.
2241,no,yes,29,2241,12.25,10.2,3,1.32,1,False.
2242,no,no,0,2242,19.12,9.56,3,3.08,2,False.
2243,no,no,0,2243,14.54,8.82,4,2.32,2,False.
2244,no,no,0,2244,16.63,10.47,3,2.94,1,False.
2245,no,yes,29,2245,13.76,5.77,5,2.38,2,False.
2246,no,no,0,2246,17.98,8.48,6,3.05,1,False.
2247,no,no,0,2247,17.84,8.73,3,3.46,0,False.
2248,no,yes,20,2248,17.77,12.07,3,3.59,5,False.
2249,no,no,0,2249,15.1,7.19,4,3.89,3,False.
2250,no,no,0,2250,17.98,13.1,4,1.94,1,False.
2251,no,no,0,2251,13.98,4.23,6,1.73,1,False.
2252,no,no,0,2252,13.74,9.14,6,2.86,1,False.
2253,yes,no,0,2253,17.25,11.66,8,2.4,1,False.
2254,no,yes,28,2254,5.88,11.59,3,1.81,1,False.
2255,no,no,0,2255,15.42,5.91,4,3.05,0,False.
2256,no,no,0,2256,14.23,10.72,6,0.7,1,False.
2257,no,yes,33,2257,19.85,9.96,3,3.65,1,False.
2258,yes,no,0,2258,16.63,9.46,3,1.94,1,True.
2259,no,yes,31,2259,12.55,8.67,7,2.73,3,False.
2260,yes,yes,25,2260,17.29,10.28,5,3.51,1,False.
2261,no,no,0,2261,27.99,5.72,5,2.54,4,False.
2262,no,yes,35,2262,15.65,6.82,1,3.94,1,False.
2263,no,yes,26,2263,20.13,7.8,9,2.43,1,False.
2264,no,no,0,2264,17.31,9.09,3,2.35,3,False.
2265,no,yes,31,2265,21.52,10.04,4,2.35,0,False.
2266,no,yes,37,2266,18.88,5.33,4,2.7,1,False.
2267,no,no,0,2267,18.39,9.83,4,3.46,2,True.
2268,no,yes,16,2268,16.24,9.7,7,3.05,0,False.
2269,no,yes,37,2269,14.76,7.32,13,2.21,0,False.
2270,no,no,0,2270,19.43,13.66,4,3.29,3,False.
2271,no,no,0,2271,19.65,14.1,10,2.35,1,False.
2272,no,no,0,2272,22.28,12.07,2,3.16,2,False.
2273,no,no,0,2273,13.52,6.28,3,2.05,2,False.
2274,no,yes,31,2274,17.81,8.13,2,2.67,4,False.
2275,yes,no,0,2275,12.33,11.04,7,2.08,0,False.
2276,no,no,0,2276,17.43,7.91,2,1.59,3,False.
2277,no,no,0,2277,21.12,12.13,4,3.59,0,False.
2278,no,no,0,2278,21.45,11.51,4,2.27,1,False.
